%JahrStadtteil,Bevölkerung Jahr,Bevölkerung Stadtteil,Bevölkerung,Bevölkerung männlich,Bevölkerung weiblich,Bevölkerung männlich (%),Bevölkerung weiblich (%),AKFrom,AKTo,AltersKlasse
2009Weststadt,2009,Weststadt,1824,950,874,"0,52083333333333","0,47916666666667",18,24,18-24
2010Weststadt,2010,Weststadt,1956,1028,928,"0,52556237218814","0,47443762781186",18,24,18-24
2011Weststadt,2011,Weststadt,2011,1076,935,"0,53505718547986","0,46494281452014",18,24,18-24
2012Weststadt,2012,Weststadt,2125,1149,976,"0,54070588235294","0,45929411764706",18,24,18-24
2013Weststadt,2013,Weststadt,2123,1143,980,"0,53838907206783","0,46161092793217",18,24,18-24
2014Weststadt,2014,Weststadt,2159,1173,986,"0,54330708661417","0,45669291338583",18,24,18-24
2015Weststadt,2015,Weststadt,2188,1199,989,"0,54798903107861","0,45201096892139",18,24,18-24
2016Weststadt,2016,Weststadt,2367,1300,1067,"0,54921841994085","0,45078158005915",18,24,18-24
2007Nordweststadt,2007,Nordweststadt,1121,614,507,"0,54772524531668","0,45227475468332",18,24,18-24
2008Nordweststadt,2008,Nordweststadt,1122,623,499,"0,55525846702317","0,44474153297683",18,24,18-24
2009Nordweststadt,2009,Nordweststadt,1289,748,541,"0,58029480217223","0,41970519782777",18,24,18-24
2010Nordweststadt,2010,Nordweststadt,1315,752,563,"0,57186311787072","0,42813688212928",18,24,18-24
2011Nordweststadt,2011,Nordweststadt,1356,779,577,"0,57448377581121","0,42551622418879",18,24,18-24
2012Nordweststadt,2012,Nordweststadt,1444,832,612,"0,57617728531856","0,42382271468144",18,24,18-24
2013Nordweststadt,2013,Nordweststadt,1533,901,632,"0,58773646444879","0,41226353555121",18,24,18-24
2014Nordweststadt,2014,Nordweststadt,1524,904,620,"0,59317585301837","0,40682414698163",18,24,18-24
2015Nordweststadt,2015,Nordweststadt,1533,923,610,"0,60208741030659","0,39791258969341",18,24,18-24
2016Nordweststadt,2016,Nordweststadt,1685,989,696,"0,58694362017804","0,41305637982196",18,24,18-24
2007Oststadt,2007,Oststadt,2782,1738,1044,"0,62473040977714","0,37526959022286",18,24,18-24
2008Oststadt,2008,Oststadt,2840,1743,1097,"0,6137323943662","0,3862676056338",18,24,18-24
2009Oststadt,2009,Oststadt,3147,1933,1214,"0,61423578010804","0,38576421989196",18,24,18-24
2010Oststadt,2010,Oststadt,3410,2130,1280,"0,62463343108504","0,37536656891496",18,24,18-24
2011Oststadt,2011,Oststadt,3688,2341,1347,"0,63476138828633","0,36523861171367",18,24,18-24
2012Oststadt,2012,Oststadt,3993,2510,1483,"0,62860005008765","0,37139994991235",18,24,18-24
2013Oststadt,2013,Oststadt,4122,2632,1490,"0,63852498786997","0,36147501213003",18,24,18-24
2014Oststadt,2014,Oststadt,4884,3161,1723,"0,6472153972154","0,3527846027846",18,24,18-24
2015Oststadt,2015,Oststadt,6543,4561,1982,"0,69708084976311","0,30291915023689",18,24,18-24
2016Oststadt,2016,Oststadt,4928,3255,1673,"0,66051136363636","0,33948863636364",18,24,18-24
2007Mühlburg,2007,Mühlburg,1232,603,629,"0,48944805194805","0,51055194805195",18,24,18-24
2008Mühlburg,2008,Mühlburg,1317,647,670,"0,49126803340926","0,50873196659074",18,24,18-24
2009Mühlburg,2009,Mühlburg,1342,668,674,"0,49776453055142","0,50223546944858",18,24,18-24
2010Mühlburg,2010,Mühlburg,1397,675,722,"0,48317823908375","0,51682176091625",18,24,18-24
2011Mühlburg,2011,Mühlburg,1496,761,735,"0,50868983957219","0,49131016042781",18,24,18-24
2012Mühlburg,2012,Mühlburg,1505,774,731,"0,51428571428571","0,48571428571429",18,24,18-24
2013Mühlburg,2013,Mühlburg,1571,803,768,"0,511139401655","0,488860598345",18,24,18-24
2014Mühlburg,2014,Mühlburg,1605,841,764,"0,52398753894081","0,47601246105919",18,24,18-24
2015Mühlburg,2015,Mühlburg,1560,853,707,"0,54679487179487","0,45320512820513",18,24,18-24
2016Mühlburg,2016,Mühlburg,1766,991,775,"0,56115515288788","0,43884484711212",18,24,18-24
2007Daxlanden,2007,Daxlanden,863,421,442,"0,48783314020857","0,51216685979143",18,24,18-24
2008Daxlanden,2008,Daxlanden,910,457,453,"0,5021978021978","0,4978021978022",18,24,18-24
2009Daxlanden,2009,Daxlanden,888,457,431,"0,51463963963964","0,48536036036036",18,24,18-24
2010Daxlanden,2010,Daxlanden,894,481,413,"0,53803131991051","0,46196868008949",18,24,18-24
2011Daxlanden,2011,Daxlanden,898,460,438,"0,51224944320713","0,48775055679287",18,24,18-24
2012Daxlanden,2012,Daxlanden,944,499,445,"0,52860169491525","0,47139830508475",18,24,18-24
2013Daxlanden,2013,Daxlanden,939,476,463,"0,50692225772098","0,49307774227902",18,24,18-24
2014Daxlanden,2014,Daxlanden,919,484,435,"0,52665941240479","0,47334058759521",18,24,18-24
2015Daxlanden,2015,Daxlanden,922,477,445,"0,51735357917571","0,4826464208243",18,24,18-24
2016Daxlanden,2016,Daxlanden,938,492,446,"0,52452025586354","0,47547974413646",18,24,18-24
2007Knielingen,2007,Knielingen,749,389,360,"0,51935914552737","0,48064085447263",18,24,18-24
2008Knielingen,2008,Knielingen,719,369,350,"0,51321279554937","0,48678720445063",18,24,18-24
2009Knielingen,2009,Knielingen,741,381,360,"0,51417004048583","0,48582995951417",18,24,18-24
2010Knielingen,2010,Knielingen,758,398,360,"0,52506596306069","0,47493403693931",18,24,18-24
2011Knielingen,2011,Knielingen,795,431,364,"0,54213836477987","0,45786163522013",18,24,18-24
2012Knielingen,2012,Knielingen,848,465,383,"0,54834905660377","0,45165094339623",18,24,18-24
2013Knielingen,2013,Knielingen,827,440,387,"0,53204353083434","0,46795646916566",18,24,18-24
2014Knielingen,2014,Knielingen,857,475,382,"0,55425904317386","0,44574095682614",18,24,18-24
2015Knielingen,2015,Knielingen,860,486,374,"0,56511627906977","0,43488372093023",18,24,18-24
2016Knielingen,2016,Knielingen,894,507,387,"0,56711409395973","0,43288590604027",18,24,18-24
2007Grünwinkel,2007,Grünwinkel,737,398,339,"0,54002713704206","0,45997286295794",18,24,18-24
2008Grünwinkel,2008,Grünwinkel,787,425,362,"0,54002541296061","0,45997458703939",18,24,18-24
2009Grünwinkel,2009,Grünwinkel,792,418,374,"0,52777777777778","0,47222222222222",18,24,18-24
2010Grünwinkel,2010,Grünwinkel,837,440,397,"0,52568697729988","0,47431302270012",18,24,18-24
2011Grünwinkel,2011,Grünwinkel,850,464,386,"0,54588235294118","0,45411764705882",18,24,18-24
2012Grünwinkel,2012,Grünwinkel,867,450,417,"0,51903114186851","0,48096885813149",18,24,18-24
2013Grünwinkel,2013,Grünwinkel,873,466,407,"0,53379152348225","0,46620847651775",18,24,18-24
2014Grünwinkel,2014,Grünwinkel,841,433,408,"0,51486325802616","0,48513674197384",18,24,18-24
2015Grünwinkel,2015,Grünwinkel,832,448,384,"0,53846153846154","0,46153846153846",18,24,18-24
2016Grünwinkel,2016,Grünwinkel,839,453,386,"0,53992848629321","0,46007151370679",18,24,18-24
2007Oberreut,2007,Oberreut,972,500,472,"0,51440329218107","0,48559670781893",18,24,18-24
2008Oberreut,2008,Oberreut,980,498,482,"0,50816326530612","0,49183673469388",18,24,18-24
2009Oberreut,2009,Oberreut,930,486,444,"0,52258064516129","0,47741935483871",18,24,18-24
2010Oberreut,2010,Oberreut,891,470,421,"0,52749719416386","0,47250280583614",18,24,18-24
2011Oberreut,2011,Oberreut,881,459,422,"0,52099886492622","0,47900113507378",18,24,18-24
2012Oberreut,2012,Oberreut,863,449,414,"0,52027809965238","0,47972190034762",18,24,18-24
2013Oberreut,2013,Oberreut,785,416,369,"0,52993630573248","0,47006369426752",18,24,18-24
2014Oberreut,2014,Oberreut,731,396,335,"0,54172366621067","0,45827633378933",18,24,18-24
2015Oberreut,2015,Oberreut,722,389,333,"0,5387811634349","0,4612188365651",18,24,18-24
2016Oberreut,2016,Oberreut,707,371,336,"0,52475247524752","0,47524752475248",18,24,18-24
2007Beiertheim-Bulach,2007,Beiertheim-Bulach,423,230,193,"0,54373522458629","0,45626477541371",18,24,18-24
2008Beiertheim-Bulach,2008,Beiertheim-Bulach,443,243,200,"0,54853273137698","0,45146726862302",18,24,18-24
2009Beiertheim-Bulach,2009,Beiertheim-Bulach,454,234,220,"0,51541850220264","0,48458149779736",18,24,18-24
2010Beiertheim-Bulach,2010,Beiertheim-Bulach,466,244,222,"0,52360515021459","0,47639484978541",18,24,18-24
2011Beiertheim-Bulach,2011,Beiertheim-Bulach,488,253,235,"0,51844262295082","0,48155737704918",18,24,18-24
2012Beiertheim-Bulach,2012,Beiertheim-Bulach,491,257,234,"0,5234215885947","0,4765784114053",18,24,18-24
2013Beiertheim-Bulach,2013,Beiertheim-Bulach,522,277,245,"0,53065134099617","0,46934865900383",18,24,18-24
2014Beiertheim-Bulach,2014,Beiertheim-Bulach,518,292,226,"0,56370656370656","0,43629343629344",18,24,18-24
2015Beiertheim-Bulach,2015,Beiertheim-Bulach,538,304,234,"0,56505576208178","0,43494423791822",18,24,18-24
2016Beiertheim-Bulach,2016,Beiertheim-Bulach,610,327,283,"0,53606557377049","0,46393442622951",18,24,18-24
2007Weiherfeld-Dammerstock,2007,Weiherfeld-Dammerstock,349,160,189,"0,45845272206304","0,54154727793696",18,24,18-24
2008Weiherfeld-Dammerstock,2008,Weiherfeld-Dammerstock,376,178,198,"0,47340425531915","0,52659574468085",18,24,18-24
2009Weiherfeld-Dammerstock,2009,Weiherfeld-Dammerstock,390,193,197,"0,49487179487179","0,50512820512821",18,24,18-24
2010Weiherfeld-Dammerstock,2010,Weiherfeld-Dammerstock,377,180,197,"0,47745358090186","0,52254641909814",18,24,18-24
2011Weiherfeld-Dammerstock,2011,Weiherfeld-Dammerstock,397,194,203,"0,48866498740554","0,51133501259446",18,24,18-24
2012Weiherfeld-Dammerstock,2012,Weiherfeld-Dammerstock,378,198,180,"0,52380952380952","0,47619047619048",18,24,18-24
2013Weiherfeld-Dammerstock,2013,Weiherfeld-Dammerstock,380,205,175,"0,53947368421053","0,46052631578947",18,24,18-24
2014Weiherfeld-Dammerstock,2014,Weiherfeld-Dammerstock,365,193,172,"0,52876712328767","0,47123287671233",18,24,18-24
2015Weiherfeld-Dammerstock,2015,Weiherfeld-Dammerstock,366,195,171,"0,5327868852459","0,4672131147541",18,24,18-24
2016Weiherfeld-Dammerstock,2016,Weiherfeld-Dammerstock,395,213,182,"0,53924050632911","0,46075949367089",18,24,18-24
2007Rüppurr,2007,Rüppurr,713,359,354,"0,50350631136045","0,49649368863955",18,24,18-24
2008Rüppurr,2008,Rüppurr,746,381,365,"0,51072386058981","0,48927613941019",18,24,18-24
2009Rüppurr,2009,Rüppurr,762,384,378,"0,50393700787402","0,49606299212598",18,24,18-24
2010Rüppurr,2010,Rüppurr,755,378,377,"0,50066225165563","0,49933774834437",18,24,18-24
2011Rüppurr,2011,Rüppurr,746,378,368,"0,50670241286863","0,49329758713137",18,24,18-24
2012Rüppurr,2012,Rüppurr,778,398,380,"0,51156812339332","0,48843187660668",18,24,18-24
2013Rüppurr,2013,Rüppurr,794,411,383,"0,5176322418136","0,4823677581864",18,24,18-24
2014Rüppurr,2014,Rüppurr,835,443,392,"0,53053892215569","0,46946107784431",18,24,18-24
2015Rüppurr,2015,Rüppurr,822,442,380,"0,53771289537713","0,46228710462287",18,24,18-24
2016Rüppurr,2016,Rüppurr,848,448,400,"0,52830188679245","0,47169811320755",18,24,18-24
2007Waldstadt,2007,Waldstadt,1017,560,457,"0,55063913470993","0,44936086529007",18,24,18-24
2008Waldstadt,2008,Waldstadt,1037,561,476,"0,54098360655738","0,45901639344262",18,24,18-24
2009Waldstadt,2009,Waldstadt,1075,585,490,"0,54418604651163","0,45581395348837",18,24,18-24
2010Waldstadt,2010,Waldstadt,1067,582,485,"0,54545454545455","0,45454545454545",18,24,18-24
2011Waldstadt,2011,Waldstadt,1055,585,470,"0,55450236966825","0,44549763033175",18,24,18-24
2012Waldstadt,2012,Waldstadt,1070,597,473,"0,55794392523364","0,44205607476636",18,24,18-24
2013Waldstadt,2013,Waldstadt,1086,621,465,"0,57182320441989","0,42817679558011",18,24,18-24
2014Waldstadt,2014,Waldstadt,1082,622,460,"0,57486136783734","0,42513863216266",18,24,18-24
2015Waldstadt,2015,Waldstadt,1085,629,456,"0,57972350230415","0,42027649769585",18,24,18-24
2016Waldstadt,2016,Waldstadt,1111,629,482,"0,56615661566157","0,43384338433843",18,24,18-24
2007Rintheim,2007,Rintheim,480,259,221,"0,53958333333333","0,46041666666667",18,24,18-24
2008Rintheim,2008,Rintheim,525,292,233,"0,55619047619048","0,44380952380952",18,24,18-24
2009Rintheim,2009,Rintheim,509,288,221,"0,56581532416503","0,43418467583497",18,24,18-24
2010Rintheim,2010,Rintheim,536,301,235,"0,5615671641791","0,4384328358209",18,24,18-24
2011Rintheim,2011,Rintheim,517,294,223,"0,56866537717602","0,43133462282398",18,24,18-24
2012Rintheim,2012,Rintheim,592,340,252,"0,57432432432432","0,42567567567568",18,24,18-24
2013Rintheim,2013,Rintheim,588,345,243,"0,58673469387755","0,41326530612245",18,24,18-24
2014Rintheim,2014,Rintheim,602,342,260,"0,56810631229236","0,43189368770764",18,24,18-24
2015Rintheim,2015,Rintheim,623,357,266,"0,57303370786517","0,42696629213483",18,24,18-24
2016Rintheim,2016,Rintheim,658,363,295,"0,5516717325228","0,4483282674772",18,24,18-24
2007Hagsfeld,2007,Hagsfeld,648,325,323,"0,50154320987654","0,49845679012346",18,24,18-24
2008Hagsfeld,2008,Hagsfeld,704,362,342,"0,51420454545455","0,48579545454545",18,24,18-24
2009Hagsfeld,2009,Hagsfeld,722,367,355,"0,50831024930748","0,49168975069252",18,24,18-24
2010Hagsfeld,2010,Hagsfeld,740,390,350,"0,52702702702703","0,47297297297297",18,24,18-24
2011Hagsfeld,2011,Hagsfeld,752,403,349,"0,53590425531915","0,46409574468085",18,24,18-24
2012Hagsfeld,2012,Hagsfeld,732,388,344,"0,53005464480874","0,46994535519126",18,24,18-24
2013Hagsfeld,2013,Hagsfeld,731,408,323,"0,55813953488372","0,44186046511628",18,24,18-24
2014Hagsfeld,2014,Hagsfeld,719,384,335,"0,53407510431154","0,46592489568846",18,24,18-24
2015Hagsfeld,2015,Hagsfeld,713,382,331,"0,53576437587658","0,46423562412342",18,24,18-24
2016Hagsfeld,2016,Hagsfeld,684,385,299,"0,56286549707602","0,43713450292398",18,24,18-24
2007Durlach,2007,Durlach,2152,1083,1069,"0,50325278810409","0,49674721189591",18,24,18-24
2008Durlach,2008,Durlach,2162,1107,1055,"0,51202590194265","0,48797409805735",18,24,18-24
2009Durlach,2009,Durlach,2286,1200,1086,"0,5249343832021","0,4750656167979",18,24,18-24
2010Durlach,2010,Durlach,2293,1198,1095,"0,52245965983428","0,47754034016572",18,24,18-24
2011Durlach,2011,Durlach,2373,1246,1127,"0,52507374631268","0,47492625368732",18,24,18-24
2012Durlach,2012,Durlach,2386,1278,1108,"0,53562447611065","0,46437552388935",18,24,18-24
2013Durlach,2013,Durlach,2333,1236,1097,"0,52978996999571","0,47021003000429",18,24,18-24
2014Durlach,2014,Durlach,2377,1273,1104,"0,53554901135886","0,46445098864114",18,24,18-24
2015Durlach,2015,Durlach,2342,1260,1082,"0,53800170794193","0,46199829205807",18,24,18-24
2016Durlach,2016,Durlach,2398,1332,1066,"0,55546288573812","0,44453711426188",18,24,18-24
2007Grötzingen,2007,Grötzingen,722,378,344,"0,52354570637119","0,47645429362881",18,24,18-24
2008Grötzingen,2008,Grötzingen,693,358,335,"0,51659451659452","0,48340548340548",18,24,18-24
2009Grötzingen,2009,Grötzingen,697,364,333,"0,52223816355811","0,47776183644189",18,24,18-24
2010Grötzingen,2010,Grötzingen,700,361,339,"0,51571428571429","0,48428571428571",18,24,18-24
2011Grötzingen,2011,Grötzingen,706,377,329,"0,53399433427762","0,46600566572238",18,24,18-24
2012Grötzingen,2012,Grötzingen,720,384,336,"0,53333333333333","0,46666666666667",18,24,18-24
2013Grötzingen,2013,Grötzingen,710,378,332,"0,53239436619718","0,46760563380282",18,24,18-24
2014Grötzingen,2014,Grötzingen,652,365,287,"0,55981595092025","0,44018404907975",18,24,18-24
2015Grötzingen,2015,Grötzingen,652,351,301,"0,53834355828221","0,46165644171779",18,24,18-24
2016Grötzingen,2016,Grötzingen,656,357,299,"0,54420731707317","0,45579268292683",18,24,18-24
2007Stupferich,2007,Stupferich,223,110,113,"0,4932735426009","0,5067264573991",18,24,18-24
2008Stupferich,2008,Stupferich,228,118,110,"0,51754385964912","0,48245614035088",18,24,18-24
2009Stupferich,2009,Stupferich,200,107,93,"0,535","0,465",18,24,18-24
2010Stupferich,2010,Stupferich,212,115,97,"0,54245283018868","0,45754716981132",18,24,18-24
2011Stupferich,2011,Stupferich,189,102,87,"0,53968253968254","0,46031746031746",18,24,18-24
2012Stupferich,2012,Stupferich,188,99,89,"0,52659574468085","0,47340425531915",18,24,18-24
2013Stupferich,2013,Stupferich,189,102,87,"0,53968253968254","0,46031746031746",18,24,18-24
2014Stupferich,2014,Stupferich,187,103,84,"0,55080213903743","0,44919786096257",18,24,18-24
2015Stupferich,2015,Stupferich,203,107,96,"0,52709359605911","0,47290640394089",18,24,18-24
2016Stupferich,2016,Stupferich,198,106,92,"0,53535353535354","0,46464646464646",18,24,18-24
2007Hohenwettersbach,2007,Hohenwettersbach,181,94,87,"0,51933701657459","0,48066298342541",18,24,18-24
2008Hohenwettersbach,2008,Hohenwettersbach,190,102,88,"0,53684210526316","0,46315789473684",18,24,18-24
2009Hohenwettersbach,2009,Hohenwettersbach,206,117,89,"0,56796116504854","0,43203883495146",18,24,18-24
2010Hohenwettersbach,2010,Hohenwettersbach,202,117,85,"0,57920792079208","0,42079207920792",18,24,18-24
2011Hohenwettersbach,2011,Hohenwettersbach,191,115,76,"0,6020942408377","0,3979057591623",18,24,18-24
2012Hohenwettersbach,2012,Hohenwettersbach,183,112,71,"0,6120218579235","0,3879781420765",18,24,18-24
2013Hohenwettersbach,2013,Hohenwettersbach,191,109,82,"0,57068062827225","0,42931937172775",18,24,18-24
2014Hohenwettersbach,2014,Hohenwettersbach,226,136,90,"0,60176991150442","0,39823008849558",18,24,18-24
2015Hohenwettersbach,2015,Hohenwettersbach,202,120,82,"0,59405940594059","0,40594059405941",18,24,18-24
2016Hohenwettersbach,2016,Hohenwettersbach,208,114,94,"0,54807692307692","0,45192307692308",18,24,18-24
2007Wolfartsweier,2007,Wolfartsweier,250,121,129,"0,484","0,516",18,24,18-24
2008Wolfartsweier,2008,Wolfartsweier,259,127,132,"0,49034749034749","0,50965250965251",18,24,18-24
2009Wolfartsweier,2009,Wolfartsweier,249,123,126,"0,49397590361446","0,50602409638554",18,24,18-24
2010Wolfartsweier,2010,Wolfartsweier,224,113,111,"0,50446428571429","0,49553571428571",18,24,18-24
2011Wolfartsweier,2011,Wolfartsweier,231,125,106,"0,54112554112554","0,45887445887446",18,24,18-24
2012Wolfartsweier,2012,Wolfartsweier,217,120,97,"0,55299539170507","0,44700460829493",18,24,18-24
2013Wolfartsweier,2013,Wolfartsweier,211,113,98,"0,53554502369668","0,46445497630332",18,24,18-24
2014Wolfartsweier,2014,Wolfartsweier,220,119,101,"0,54090909090909","0,45909090909091",18,24,18-24
2015Wolfartsweier,2015,Wolfartsweier,221,117,104,"0,52941176470588","0,47058823529412",18,24,18-24
2016Wolfartsweier,2016,Wolfartsweier,217,113,104,"0,52073732718894","0,47926267281106",18,24,18-24
2007Grünwettersbach,2007,Grünwettersbach,263,137,126,"0,52091254752852","0,47908745247148",18,24,18-24
2008Grünwettersbach,2008,Grünwettersbach,273,151,122,"0,55311355311355","0,44688644688645",18,24,18-24
2009Grünwettersbach,2009,Grünwettersbach,264,136,128,"0,51515151515152","0,48484848484848",18,24,18-24
2010Grünwettersbach,2010,Grünwettersbach,258,141,117,"0,54651162790698","0,45348837209302",18,24,18-24
2011Grünwettersbach,2011,Grünwettersbach,246,133,113,"0,54065040650407","0,45934959349593",18,24,18-24
2012Grünwettersbach,2012,Grünwettersbach,249,138,111,"0,55421686746988","0,44578313253012",18,24,18-24
2013Grünwettersbach,2013,Grünwettersbach,241,131,110,"0,54356846473029","0,45643153526971",18,24,18-24
2014Grünwettersbach,2014,Grünwettersbach,248,136,112,"0,54838709677419","0,45161290322581",18,24,18-24
2015Grünwettersbach,2015,Grünwettersbach,252,131,121,"0,51984126984127","0,48015873015873",18,24,18-24
2016Grünwettersbach,2016,Grünwettersbach,257,130,127,"0,50583657587549","0,49416342412451",18,24,18-24
2007Palmbach,2007,Palmbach,129,73,56,"0,56589147286822","0,43410852713178",18,24,18-24
2008Palmbach,2008,Palmbach,137,76,61,"0,55474452554745","0,44525547445255",18,24,18-24
2009Palmbach,2009,Palmbach,151,82,69,"0,54304635761589","0,45695364238411",18,24,18-24
2010Palmbach,2010,Palmbach,152,81,71,"0,53289473684211","0,46710526315789",18,24,18-24
2011Palmbach,2011,Palmbach,154,82,72,"0,53246753246753","0,46753246753247",18,24,18-24
2012Palmbach,2012,Palmbach,157,90,67,"0,57324840764331","0,42675159235669",18,24,18-24
2013Palmbach,2013,Palmbach,144,80,64,"0,55555555555556","0,44444444444444",18,24,18-24
2014Palmbach,2014,Palmbach,136,79,57,"0,58088235294118","0,41911764705882",18,24,18-24
2015Palmbach,2015,Palmbach,151,83,68,"0,54966887417219","0,45033112582781",18,24,18-24
2016Palmbach,2016,Palmbach,140,72,68,"0,51428571428571","0,48571428571429",18,24,18-24
2007Neureut,2007,Neureut,1320,676,644,"0,51212121212121","0,48787878787879",18,24,18-24
2008Neureut,2008,Neureut,1348,715,633,"0,53041543026706","0,46958456973294",18,24,18-24
2009Neureut,2009,Neureut,1345,711,634,"0,52862453531599","0,47137546468401",18,24,18-24
2010Neureut,2010,Neureut,1429,761,668,"0,53254023792862","0,46745976207138",18,24,18-24
2011Neureut,2011,Neureut,1400,764,636,"0,54571428571429","0,45428571428571",18,24,18-24
2012Neureut,2012,Neureut,1376,776,600,"0,56395348837209","0,43604651162791",18,24,18-24
2013Neureut,2013,Neureut,1372,755,617,"0,5502915451895","0,4497084548105",18,24,18-24
2014Neureut,2014,Neureut,1418,780,638,"0,55007052186178","0,44992947813822",18,24,18-24
2015Neureut,2015,Neureut,1440,779,661,"0,54097222222222","0,45902777777778",18,24,18-24
2016Neureut,2016,Neureut,1590,889,701,"0,55911949685535","0,44088050314465",18,24,18-24
2007Nordstadt,2007,Nordstadt,805,475,330,"0,59006211180124","0,40993788819876",18,24,18-24
2008Nordstadt,2008,Nordstadt,818,460,358,"0,56234718826406","0,43765281173594",18,24,18-24
2009Nordstadt,2009,Nordstadt,859,480,379,"0,55878928987194","0,44121071012806",18,24,18-24
2010Nordstadt,2010,Nordstadt,880,480,400,"0,54545454545455","0,45454545454545",18,24,18-24
2011Nordstadt,2011,Nordstadt,928,530,398,"0,57112068965517","0,42887931034483",18,24,18-24
2012Nordstadt,2012,Nordstadt,1118,678,440,"0,60644007155635","0,39355992844365",18,24,18-24
2013Nordstadt,2013,Nordstadt,1167,706,461,"0,60497000856898","0,39502999143102",18,24,18-24
2014Nordstadt,2014,Nordstadt,1190,709,481,"0,59579831932773","0,40420168067227",18,24,18-24
2015Nordstadt,2015,Nordstadt,1186,713,473,"0,60118043844857","0,39881956155143",18,24,18-24
2016Nordstadt,2016,Nordstadt,1263,746,517,"0,59065716547902","0,40934283452098",18,24,18-24
2007Innenstadt-Ost,2007,Innenstadt-Ost,2114,1234,880,"0,5837275307474","0,4162724692526",25,44,25-44
2008Innenstadt-Ost,2008,Innenstadt-Ost,2104,1245,859,"0,59173003802281","0,40826996197719",25,44,25-44
2009Innenstadt-Ost,2009,Innenstadt-Ost,2098,1251,847,"0,59628217349857","0,40371782650143",25,44,25-44
2010Innenstadt-Ost,2010,Innenstadt-Ost,2110,1232,878,"0,58388625592417","0,41611374407583",25,44,25-44
2011Innenstadt-Ost,2011,Innenstadt-Ost,2207,1283,924,"0,58133212505664","0,41866787494336",25,44,25-44
2012Innenstadt-Ost,2012,Innenstadt-Ost,2303,1337,966,"0,58054711246201","0,41945288753799",25,44,25-44
2013Innenstadt-Ost,2013,Innenstadt-Ost,2381,1366,1015,"0,57370852582948","0,42629147417052",25,44,25-44
2014Innenstadt-Ost,2014,Innenstadt-Ost,2423,1399,1024,"0,57738340899711","0,42261659100289",25,44,25-44
2015Innenstadt-Ost,2015,Innenstadt-Ost,2482,1423,1059,"0,57332796132151","0,42667203867849",25,44,25-44
2016Innenstadt-Ost,2016,Innenstadt-Ost,2470,1435,1035,"0,58097165991903","0,41902834008097",25,44,25-44
2007Innenstadt-West,2007,Innenstadt-West,3495,1997,1498,"0,57138769670959","0,42861230329041",25,44,25-44
2008Innenstadt-West,2008,Innenstadt-West,3457,1999,1458,"0,57824703500145","0,42175296499855",25,44,25-44
2009Innenstadt-West,2009,Innenstadt-West,3453,1964,1489,"0,56878077034463","0,43121922965537",25,44,25-44
2010Innenstadt-West,2010,Innenstadt-West,3520,2025,1495,"0,57528409090909","0,42471590909091",25,44,25-44
2011Innenstadt-West,2011,Innenstadt-West,3604,2082,1522,"0,57769145394007","0,42230854605993",25,44,25-44
2012Innenstadt-West,2012,Innenstadt-West,3789,2195,1594,"0,5793085246767","0,4206914753233",25,44,25-44
2013Innenstadt-West,2013,Innenstadt-West,3941,2315,1626,"0,5874143618371","0,4125856381629",25,44,25-44
2014Innenstadt-West,2014,Innenstadt-West,3949,2336,1613,"0,5915421625728","0,4084578374272",25,44,25-44
2015Innenstadt-West,2015,Innenstadt-West,3940,2311,1629,"0,58654822335025","0,41345177664975",25,44,25-44
2016Innenstadt-West,2016,Innenstadt-West,4019,2371,1648,"0,58994774819607","0,41005225180393",25,44,25-44
2007Südstadt,2007,Südstadt,6204,3458,2746,"0,55738233397808","0,44261766602192",25,44,25-44
2008Südstadt,2008,Südstadt,6264,3495,2769,"0,55795019157088","0,44204980842912",25,44,25-44
2009Südstadt,2009,Südstadt,6497,3666,2831,"0,5642604278898","0,4357395721102",25,44,25-44
2010Südstadt,2010,Südstadt,6820,3795,3025,"0,55645161290323","0,44354838709677",25,44,25-44
2011Südstadt,2011,Südstadt,7015,3895,3120,"0,5552387740556","0,4447612259444",25,44,25-44
2012Südstadt,2012,Südstadt,7448,4160,3288,"0,55853920515575","0,44146079484425",25,44,25-44
2013Südstadt,2013,Südstadt,7705,4279,3426,"0,55535366645036","0,44464633354964",25,44,25-44
2014Südstadt,2014,Südstadt,7962,4426,3536,"0,55589047977895","0,44410952022105",25,44,25-44
2015Südstadt,2015,Südstadt,8132,4511,3621,"0,5547220855878","0,4452779144122",25,44,25-44
2016Südstadt,2016,Südstadt,8432,4618,3814,"0,54767552182163","0,45232447817837",25,44,25-44
2007Südweststadt,2007,Südweststadt,7048,3646,3402,"0,51730987514188","0,48269012485812",25,44,25-44
2008Südweststadt,2008,Südweststadt,7123,3636,3487,"0,51045907623192","0,48954092376808",25,44,25-44
2009Südweststadt,2009,Südweststadt,7127,3651,3476,"0,51227725550723","0,48772274449277",25,44,25-44
2010Südweststadt,2010,Südweststadt,7235,3700,3535,"0,51140290255701","0,48859709744299",25,44,25-44
2011Südweststadt,2011,Südweststadt,7200,3628,3572,"0,50388888888889","0,49611111111111",25,44,25-44
2012Südweststadt,2012,Südweststadt,7103,3606,3497,"0,50767281430382","0,49232718569618",25,44,25-44
2013Südweststadt,2013,Südweststadt,7173,3693,3480,"0,51484734420744","0,48515265579256",25,44,25-44
2014Südweststadt,2014,Südweststadt,7235,3704,3531,"0,51195577055978","0,48804422944022",25,44,25-44
